connection_count,destination_server_reset_error_rate,destination_host_count,reset_error_rate,destination_different_server_rate,destination_server_syn_error_rate,destination_server_different_host_rate,server_syn_error_rate,destination_reset_error_rate,server_request_count,destination_host_server_count,destination_same_server_rate,different_server_rate,destination_same_source_port_rate,same_server_rate,fragment_errors,server_different_host_rate,protocol_udp,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,class
1,0.0,6,0.0,0.0,0.0,0.02,0.0,0.0,8,255,1.0,0.0,0.17,1.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
11,0.0,163,0.0,0.0,0.0,0.04,0.0,0.0,23,255,1.0,0.0,0.01,1.0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
23,0.0,60,0.0,0.0,0.0,0.02,0.0,0.0,24,255,1.0,0.0,0.02,1.0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
25,0.0,145,0.0,0.0,0.0,0.02,0.0,0.0,27,255,1.0,0.0,0.01,1.0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,5,0.0,0.0,0.0,0.05,0.0,0.0,5,255,1.0,0.0,0.2,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,0.0,107,0.0,0.0,0.0,0.05,0.0,0.0,7,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,246,0.0,0.0,0.0,0.01,0.0,0.0,4,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
135,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,135,202,0.79,0.0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.43,229,1.0,0.0,0.0,0.03,0.0,0.37,1,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
28,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,29,255,1.0,0.0,0.0,1.0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
73,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,153,254,1.0,0.0,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,67,254,1.0,0.0,0.0,1.0,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,10,0.0,0.0,0.0,0.05,0.0,0.0,1,38,1.0,0.0,0.1,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
8,0.0,127,0.0,0.0,0.0,0.02,0.0,0.0,9,255,1.0,0.0,0.01,1.0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,0.0,65,0.0,0.0,0.0,0.02,0.0,0.0,7,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.02,0.94,0.0,0.0,0.0,1,64,0.25,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
10,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,10,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
9,0.0,12,0.0,0.0,0.0,0.01,0.0,0.0,9,255,1.0,0.0,0.08,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
71,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,151,254,1.0,0.0,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
9,0.0,43,0.0,0.0,0.0,0.05,0.0,0.0,9,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,178,0.0,0.0,0.0,0.02,0.0,0.0,16,255,1.0,0.0,0.01,1.0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,99,0.0,0.0,0.0,0.04,0.0,0.0,10,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,149,0.0,0.05,0.0,0.25,0.0,0.01,1,8,0.03,1.0,0.01,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
13,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,13,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,122,0.0,0.03,0.0,0.04,0.0,0.0,2,52,0.3,0.0,0.3,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,21,0.0,0.76,0.0,0.0,0.0,0.0,1,1,0.05,0.6,1.0,0.2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal
7,0.0,75,0.0,0.03,0.0,0.0,0.0,0.0,12,72,0.96,0.29,0.01,0.29,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,107,0.0,0.0,0.0,0.04,0.0,0.0,8,255,1.0,0.0,0.01,1.0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,203,0.0,0.0,0.0,0.01,0.0,0.0,1,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,60,0.0,0.0,0.03,0.07,0.0,0.0,14,72,1.0,0.0,0.02,1.0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,94,0.0,0.06,0.01,0.01,0.0,0.0,1,190,0.59,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,6,229,0.9,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,42,0.0,0.0,0.0,0.02,0.0,0.0,4,255,1.0,0.0,0.02,1.0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.97,19,1.0,0.0,0.0,0.11,0.0,1.0,1,229,1.0,0.0,0.05,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,7,212,0.83,0.0,0.0,1.0,0,0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,4,247,0.97,0.0,0.0,1.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
21,0.0,73,0.0,0.0,0.0,0.04,0.0,0.0,52,255,1.0,0.0,0.01,1.0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
19,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,19,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
8,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,8,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,132,0.0,0.03,0.0,0.0,0.0,0.0,2,76,0.58,0.0,0.01,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
19,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,19,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
467,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,467,255,1.0,0.0,1.0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal
14,0.0,14,0.0,0.0,0.01,0.03,0.0,0.0,14,255,1.0,0.0,0.07,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,255,0.0,0.0,0.0,0.0,0.2,0.0,5,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,56,0.0,0.0,0.0,0.3,0.0,0.0,1,131,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
29,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,31,255,1.0,0.0,0.0,1.0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.99,2,1.0,0.0,0.01,0.22,0.0,1.0,1,222,1.0,0.0,0.5,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
12,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,12,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
160,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,160,249,0.98,0.0,0.01,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
41,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,65,255,1.0,0.0,0.0,1.0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
14,0.0,33,0.0,0.0,0.0,0.06,0.0,0.0,14,255,1.0,0.0,0.03,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,67,0.0,0.04,0.0,0.02,0.0,0.0,1,169,0.57,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
4,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,4,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,21,0.0,0.14,0.01,0.01,0.0,0.0,2,175,0.86,0.0,0.05,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.01,0.0,0.0,0.0,0.02,5,235,0.92,0.0,0.01,1.0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,45,0.0,0.0,0.0,0.02,0.0,0.0,2,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
12,0.0,14,0.0,0.0,0.0,0.02,0.0,0.0,16,255,1.0,0.0,0.07,1.0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
9,0.0,81,0.0,0.0,0.0,0.03,0.0,0.0,11,255,1.0,0.0,0.01,1.0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,86,0.0,0.03,0.0,0.02,0.0,0.0,1,131,0.65,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
1,0.0,164,0.0,0.0,0.0,0.03,0.0,0.0,1,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
128,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,208,254,1.0,0.0,0.01,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.05,0.0,0.0,0.0,0.02,1,85,0.33,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
2,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,4,241,0.95,0.0,0.0,1.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,3,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,112,0.0,0.0,0.0,0.02,0.0,0.0,1,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,7,255,1.0,0.0,0.0,1.0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,122,0.0,0.03,0.0,0.01,0.0,0.0,1,160,0.62,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
10,0.01,107,0.0,0.0,0.0,0.02,0.0,0.0,10,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,6,255,1.0,0.0,0.0,1.0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,3,252,0.99,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
25,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,25,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.97,27,1.0,0.0,0.0,0.09,0.0,1.0,1,255,1.0,0.0,0.04,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
6,0.0,255,0.0,0.43,0.0,0.0,0.0,0.0,2,2,0.01,0.5,0.93,0.33,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,5,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,4,0.0,0.0,0.01,0.1,0.0,0.0,12,78,1.0,0.0,0.25,1.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
130,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,212,254,1.0,0.0,0.01,1.0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
11,0.0,235,0.0,0.0,0.0,0.01,0.0,0.0,11,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.87,3,1.0,0.0,0.0,0.25,0.0,1.0,1,252,1.0,0.0,0.33,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,13,0.0,0.15,0.0,0.0,0.0,0.0,2,11,0.85,0.0,0.15,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,151,0.0,0.02,0.0,0.01,0.0,0.0,1,138,0.62,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
37,0.0,82,0.0,0.0,0.0,0.05,0.0,0.0,37,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,112,0.0,0.04,0.0,0.01,0.0,0.0,1,203,0.82,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
1,0.0,54,0.0,0.04,0.0,0.22,0.0,0.0,1,90,0.98,0.0,0.98,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,5,244,0.96,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,5,0.0,0.0,0.0,0.04,0.0,0.0,6,255,1.0,0.0,0.2,1.0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
20,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,34,255,1.0,0.0,0.0,1.0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.17,1,0.0,0.0,0.17,0.5,0.0,0.0,1,6,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
1,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,1,250,0.98,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,37,0.0,0.08,0.0,0.0,0.0,0.0,1,28,0.76,1.0,0.03,0.5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,5,0.0,0.0,0.0,0.05,0.0,0.0,5,255,1.0,0.0,0.2,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
